名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
昆明花卉科技示范园,云南,昆明,昆明,0871,63133911,盘龙区,G56杭瑞高速附近,景点,植物园,102.834618,25.118793
风光旅游车立方自驾服务中心,云南,昆明,昆明,0871,,世纪城,金源大道附近,景点,旅行社,102.762939,24.977713
昆明·风情国旅,云南,昆明,禄劝彝族苗族自治县,0871,,禄劝彝族苗族自治县中心城区,秀屏路2号,景点,旅行社,102.467461,25.550011
光大旅行社宜良第二门市,云南,昆明,宜良县,0871,,宜良县其他,通达街与顺发街交叉口西南50米,景点,旅行社,103.14054,24.916026
滇池鑫灿游艇码头,云南,昆明,昆明,0871,131****8058,滇池,滇池路1318号滇池海埂公园内,景点,城市观光,102.660225,24.9587
旅游百事通,云南,昆明,宜良县,0871,67618980,宜良县其他,匡山西路18附近,景点,旅行社,103.150314,24.911809
中汉美术馆,云南,昆明,昆明,0871,,滇池,滇池度假区兴体路滇池卫城欣街坊B区,景点,美术馆,102.68071,24.974777
时尚国际旅行社有限公司,云南,昆明,昆明,0871,,人民东路,东风东路200附近,景点,旅行社,102.742438,25.036948
温和天下温泉,云南,昆明,安宁市,0871,,温泉镇,升庵北路23号,景点,温泉,102.449883,24.963301
康辉旅行社,云南,昆明,昆明,0871,132****3888;68193222,昆明站,永胜路41号康辉旅游大厦,景点,旅行社,102.722791,25.021361
千禧龙玉温泉,云南,昆明,昆明,0871,,西山区政府,秀苑路,景点,温泉,102.663609,25.039194
白沙河休闲公园,云南,昆明,昆明,0871,,虹桥车市,东三环虹桥村白沙河休闲公园内,景点,公园/广场,102.78096,25.039057
团结乡滑草场,云南,昆明,昆明,0871,68408000,西山区,团结乡小村欢喜箐,景点,旅游项目/观光项目,102.526404,25.055871
红土地,云南,昆明,昆明,0871,,东川区,红土地镇昆绥线,景点,自然风光,103.06028,25.901251
东白沙河水库,云南,昆明,昆明,0871,,七彩云南花之城,东三环路虹桥村和苏家营附近,景点,更多景点/周边游,102.784615,25.044477
通海古城,云南,昆明,寻甸回族彝族自治县,0871,,寻甸回族彝族自治县其他,通海古城步行街,景点,古村古镇,103.359238,25.533833
秘境m60文化创意园,云南,昆明,昆明,0871,63374567,黄土坡,普吉路47号,景点,创意园区,102.675423,25.067722
康辉旅游,云南,昆明,昆明,0871,4006590640,昆明站,北京路163号,景点,旅行社,102.721221,25.022941
中北旅游,云南,昆明,昆明,0871,,人民东路,春城路94号如家酒店旁边,景点,旅行社,102.72533,25.026458
金谷园温泉酒店,云南,昆明,安宁市,0871,68630618;68780797,温泉镇,安宁温泉街道金谷园酒店,景点,温泉,102.44883,24.962219
盐隆祠,云南,昆明,昆明,0871,,汇都国际,白塔路111号,景点,宗教,102.726105,25.035072
兵器工业昆明疗养院房车温泉中心,云南,昆明,昆明,0871,64332018,滇池,滇池度假区七公里怡兴路2号,景点,温泉,102.668953,24.972685
水色天香酒店,云南,昆明,昆明,0871,62156888,古铜路,古铜路1号,景点,温泉,103.176476,26.083378
昙华寺公园,云南,昆明,昆明,0871,63845448,昙华寺,昙小路533号,景点,公园/广场,102.750702,25.046631
