名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
十七户大寺,新疆,乌鲁木齐,乌鲁木齐,0901,2839588,天山区,赛马场路东3巷60号,景点,宗教,87.622009,43.74572
乌鲁木齐市烈士陵园,新疆,乌鲁木齐,乌鲁木齐,0901,8524910,天山区,燕儿窝风景区524号,景点,烈士陵园,87.594734,43.734882
燕儿窝风景区,新疆,乌鲁木齐,乌鲁木齐,0901,8533593,天山区,燕儿窝街道燕儿窝路811号,景点,自然风光,87.58725,43.71402
古牧地清真大寺,新疆,乌鲁木齐,乌鲁木齐,0901,,米东区中心城区,稻香南路471号,景点,宗教,87.648033,43.959003
苏州路清真大寺,新疆,乌鲁木齐,乌鲁木齐,0901,,苏州路,银川北路803号,景点,宗教,87.592606,43.866566
白云国际滑雪场,新疆,乌鲁木齐,乌鲁木齐县,0901,3857028,乌鲁木齐县其他,水西沟镇东湾村老虎沟,景点,滑雪场,87.494858,43.444366
东山生态园,新疆,乌鲁木齐,乌鲁木齐,0901,8824280;8824246,水磨沟公园,红雁街道高尔夫路119号,景点,植物园,87.661737,43.820205
梦幻之旅国际旅行社,新疆,乌鲁木齐,乌鲁木齐,0901,4000098688,南湖路,西虹东路456号腾飞大厦611室,景点,旅行社,87.614517,43.815948
新疆盐湖景区,新疆,乌鲁木齐,乌鲁木齐,0901,5900068,达坂城区,盐田街道盐田三路古湖8号街盐湖景区,景点,自然风光,88.144516,43.397179
乌鲁木齐天山大峡谷景区,新疆,乌鲁木齐,乌鲁木齐县,0901,7629111,乌鲁木齐县其他,板房沟镇灯草沟村阑旅基地天山大峡谷游客服务中心,景点,自然风光,87.441856,43.493519
阳光滑雪场,新疆,乌鲁木齐,乌鲁木齐县,0901,189****2466;181****8679,乌鲁木齐县其他,郊区水西沟羊圈沟风景区,景点,滑雪场,87.481102,43.441673
泰山路商业街,新疆,乌鲁木齐,乌鲁木齐,0901,,新市区,泰山街,景点,观光街区,87.497611,43.861021
东湾清真寺,新疆,乌鲁木齐,乌鲁木齐县,0901,,乌鲁木齐县其他,东湾村附近,景点,宗教,87.501091,43.473873
乌县托里乡乌拉泊村文化中心,新疆,乌鲁木齐,乌鲁木齐县,0901,,乌鲁木齐县其他,103省道托里乡,景点,展览馆,87.68644,43.574924
乌鲁木齐县水西沟中学乡村少年宫,新疆,乌鲁木齐,乌鲁木齐县,0901,,乌鲁木齐县其他,南水路44号,景点,展览馆,87.475563,43.468555
板房沟清真寺,新疆,乌鲁木齐,乌鲁木齐县,0901,,乌鲁木齐县其他,南华路211号,景点,宗教,87.39991,43.463543
巴布盖民俗自然村,新疆,乌鲁木齐,乌鲁木齐县,0901,,乌鲁木齐县其他,216国道东50米,景点,古村古镇,87.180939,43.278183
红山旅行社,新疆,乌鲁木齐,乌鲁木齐,0901,,扬子江路,公园北街8号,景点,旅行社,87.60398,43.80582
中信国际旅行社,新疆,乌鲁木齐,乌鲁木齐,0901,,扬子江路,滨河南路与友好南路交汇处北路西,景点,旅行社,87.60317,43.80364
九龙生态园,新疆,乌鲁木齐,乌鲁木齐,0901,5101234,西山新区,城区苜蓿沟北路3880号,景点,更多景点/周边游,87.458633,43.755989
新丝路国际旅行社,新疆,乌鲁木齐,乌鲁木齐,0901,4861398,友好北路,明园西路31号,景点,旅行社,87.588178,43.817506
仓房沟五队清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,沙依巴克区,仓欣东路与菜园街交叉口东北150米,景点,宗教,87.547764,43.733024
巩宁城城墙遗址,新疆,乌鲁木齐,乌鲁木齐,0901,,新疆农业大学,外环路高架沁园小区西南侧约30米,景点,古代遗迹,87.565056,43.807274
西山农场清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,沙依巴克区,二师西山农场向心西街36号,景点,宗教,87.378654,43.684444
空军新疆航空队纪念馆,新疆,乌鲁木齐,乌鲁木齐,0901,,幸福路,幸福路车站对面,景点,纪念馆,87.647362,43.784096
河坝沿清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,3852111,光明路,中桥三巷82号附近,景点,宗教,87.608788,43.796886
乌拉泊古城,新疆,乌鲁木齐,乌鲁木齐,0901,5861126,天山区,红雁街道G7京新高速入口东100米,景点,古村古镇,87.615776,43.63813
坤其买力清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,红旗路,新市路北二巷31号,景点,宗教,87.615623,43.78811
中桥北寺,新疆,乌鲁木齐,乌鲁木齐,0901,,中山路,小西门南五巷3号,景点,宗教,87.609299,43.795082
东正教堂,新疆,乌鲁木齐,乌鲁木齐,0901,,新疆大学,胜利路新东街90号,景点,宗教,87.620682,43.770191
菜园子清真大寺,新疆,乌鲁木齐,乌鲁木齐,0901,,米东区,三道坝南路156号,景点,宗教,87.658387,43.971327
西二渠清真大寺,新疆,乌鲁木齐,乌鲁木齐,0901,,米东区,西二渠南巷9号,景点,宗教,87.629951,43.994681
园艺村清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,米东区,稻香北路26号附近,景点,宗教,87.647579,43.975849
东工南大寺,新疆,乌鲁木齐,乌鲁木齐,0901,,米东区,皇渠沿南四巷乌鲁木齐市第一0五小学南侧约130米,景点,宗教,87.692036,43.998502
金桥国旅,新疆,乌鲁木齐,乌鲁木齐,0901,3351777,米东区中心城区,稻香中路237号,景点,旅行社,87.648476,43.965826
乌石化信息广场,新疆,乌鲁木齐,乌鲁木齐,0901,,米东区,中盛街991号,景点,公园/广场,87.69631,43.956054
石化回族清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,米东区,中瑞街142号,景点,宗教,87.687447,43.953217
六队清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,2665811,米东区,中盛街,景点,宗教,87.70636,43.950138
中兴路步行广场,新疆,乌鲁木齐,乌鲁木齐,0901,,米东区,米东北路373号附近,景点,广场,87.677719,43.963085
葛家沟清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,水磨沟区,葛家沟东路东100米,景点,宗教,87.743568,43.805714
铁西公园,新疆,乌鲁木齐,乌鲁木齐,0901,,头屯河区,西园街161号,景点,公园/广场,87.419861,43.872643
莲廷科技生态园,新疆,乌鲁木齐,乌鲁木齐,0901,,头屯河区,乌奎高速公路莲廷生态园别墅附近,景点,植物园,87.430908,43.886918
俊发红光山生态园,新疆,乌鲁木齐,乌鲁木齐,0901,4889165,米东区,红光山,景点,植物园,87.624076,43.891766
六道湾清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,昆仑东路,六道湾路139号,景点,宗教,87.635483,43.836834
