名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
石洞景区,江苏,苏州,常熟,0512,,尚湖镇,虞山国家森林公园,景点,自然风光,120.689537,31.681967
双山岛风景区,江苏,苏州,张家港,0512,,金港镇,金港镇港区镇（张家港保税区对面）,景点,自然风光,120.420601,31.992744
水乡风情民俗园,江苏,苏州,苏州,0512,65573228,太湖东山,茶花村普福路8号,景点,更多景点/周边游,120.405212,31.089651
太仓革命烈士陵园,江苏,苏州,太仓,0512,53432541,太仓市其他,双凤镇飞凤路97号,景点,烈士陵园,121.038208,31.527199
桃坞中学旧址,江苏,苏州,苏州,0512,,桃花坞,金阊街道桃花坞宝城桥街8号,景点,古代遗迹,120.608124,31.319704
陶一球纪念馆,江苏,苏州,昆山,0512,,友谊路,童泾北路93号,景点,纪念馆,121.040123,31.320826
吴越春秋游乐园,江苏,苏州,苏州,0512,,虎丘区,玉湖桥堍,景点,游乐场,120.588337,31.251217
言子墓,江苏,苏州,常熟,0512,52252000,虞景文华,虞山锦江饭店旁,景点,古代遗迹,120.74044,31.647678
巴城革命建设史迹陈列室,江苏,苏州,昆山,0512,,阳澄湖大闸蟹舫,临湖路21号,景点,陈列馆,120.86586,31.459587
古丰阁古典家具博物馆,江苏,苏州,苏州,0512,67221299,万达广场,江乾路苏州江南四季酒店北侧约110米,景点,博物馆,120.615868,31.346464
宋文治艺术馆,江苏,苏州,太仓,0512,53575930,太平南路沿线,县府东街12号,景点,美术馆,121.115517,31.452894
苏州中医药博物馆,江苏,苏州,苏州,0512,134****2756,景德路沿线,景德路314号,景点,博物馆,120.611656,31.309917
吴待秋故居,江苏,苏州,苏州,0512,,观前街地区,装驾桥巷34号,景点,纪念馆,120.621749,31.318831
吴梅故居,江苏,苏州,苏州,0512,,观前街地区,蒲林巷35-1号,景点,纪念馆,120.618276,31.313966
吴作人艺术馆,江苏,苏州,苏州,0512,65245605,十全街/凤凰街,凤凰街150号定慧寺巷88号,景点,美术馆,120.63356,31.306343
巡抚衙门旧址,江苏,苏州,苏州,0512,,十全街/凤凰街,书院巷20号,景点,古代遗迹,120.621689,31.297915
章太炎故居,江苏,苏州,苏州,0512,65226618,十全街/凤凰街,锦帆路38号,景点,纪念馆,120.624496,31.302399
中共苏州独立支部旧址,江苏,苏州,苏州,0512,,十全街/凤凰街,体育场路4号,景点,古代遗迹,120.625633,31.302282
朱棣文祖居旧址,江苏,苏州,太仓,0512,53103354,人民路,新华西路57号,景点,古代遗迹,121.101379,31.444473
君怡温泉,江苏,苏州,苏州,0512,,石路地区,南浩街@#562号,景点,温泉,120.605231,31.31065
翠坊公园,江苏,苏州,苏州,0512,,木渎地区,香溪东路与乐园路交口北50米,景点,公园/广场,120.520358,31.252944
方洲公园,江苏,苏州,苏州,0512,,湖东邻里中心,方洲路,景点,公园/广场,120.746245,31.315746
唯亭公园,江苏,苏州,苏州,0512,,唯亭,唯亭镇金陵西路商业街,景点,公园/广场,120.784752,31.358759
渔洋公园,江苏,苏州,苏州,0512,65334359,留园/来客茂生活广场,枫桥路,景点,公园/广场,120.581932,31.312147
梦莱茵帆船游艇俱乐部,江苏,苏州,昆山,0512,57942978,淀山湖,淀山湖镇双永路999号,景点,游艇,121.017567,31.144013
白鹭园,江苏,苏州,苏州,0512,,独墅湖大学城,苏州工业园区娄葑街道翠薇街101号,景点,公园/广场,120.720848,31.270828
慧聚寺,江苏,苏州,昆山,0512,55188566,开发区,昆山经济技术开发区洞庭湖北路与杨树路交叉口（近东方罗马）,景点,宗教,121.028938,31.397285
张凤翼故居,江苏,苏州,苏州,0512,,观前街地区,干将东路712号,景点,纪念馆,120.629571,31.308181
双虹公园,江苏,苏州,苏州,0512,,长桥地区,长兴街新苑村西-北区东南侧,景点,公园/广场,120.620976,31.264236
荷花公园,江苏,苏州,苏州,0512,,斜塘老街,苏州工业园区斜塘街道荷花广场对面,景点,公园/广场,120.732956,31.297113
顾园,江苏,苏州,昆山,0512,57472155,千灯古镇,千灯镇顾炎武故居后面,景点,人文古迹,121.001259,31.263422
红枫林,江苏,苏州,苏州,0512,,博览中心,苏州工业园区唯亭街道观枫街1号艺术中心北（近现代大道）,景点,自然风光,120.702522,31.324421
燕园,江苏,苏州,常熟,0512,52796229,虞景文华,辛峰巷18号虞山锦江饭店旁,景点,园林,120.743118,31.648651
李鸿章祠,江苏,苏州,苏州,0512,,虎丘景区,山塘街845号,景点,宗教,120.580826,31.332272
唐寅祠,江苏,苏州,苏州,0512,,桃花坞,廖家巷前新街10号,景点,宗教,120.61293,31.321012
民国建筑群,江苏,苏州,苏州,0512,,山塘街,金阊街道西中市北码头,景点,主题乐园,120.607689,31.31786
葑门横街,江苏,苏州,苏州,0512,,十全街/凤凰街,莫邪路,景点,古村古镇,120.647713,31.298815
书院巷,江苏,苏州,苏州,0512,62902005,盘门,书院巷135号,景点,历史建筑,120.619446,31.296743
现代农业展示馆,江苏,苏州,太仓,0512,82709222;53300222,太仓市其他,岳王镇翠竹路7号,景点,陈列馆,121.174761,31.547691
江南农俗馆,江苏,苏州,常熟,0512,,沙家浜风景区,沙家浜风景区,景点,博物馆,120.804565,31.555227
范仲淹纪念馆,江苏,苏州,苏州,0512,,木渎地区,木渎镇天平山山下,景点,纪念馆,120.50206,31.28517
张林园,江苏,苏州,苏州,0512,,甪直古镇,甪直镇西南1.5公里处,景点,公园/广场,120.866583,31.25069
中塘公园,江苏,苏州,苏州,0512,,湖东邻里中心,金鸡湖东岸星湖街与中新大道东交界处,景点,公园/广场,120.725723,31.309294
太湖桃花岛,江苏,苏州,苏州,0512,81669436,太湖西山,金庭镇大山,景点,自然风光,120.322052,31.067623
树山生态村,江苏,苏州,苏州,0512,66060119,通安镇,通安镇树山村大石山风景旅游区,景点,特色乡村,120.461823,31.367617
鹤园,江苏,苏州,苏州,0512,,观前街地区,韩家巷4号,景点,人文古迹,120.618485,31.309005
月亮湾,江苏,苏州,苏州,0512,69995999,月亮湾,月亮湾,景点,自然风光,120.71843,31.262371
大白荡城市生态公园,江苏,苏州,苏州,0512,66161366,浒关镇,大同路17号,景点,公园/广场,120.514015,31.351381
太湖渔湾,江苏,苏州,吴江,0512,,横扇,横扇镇,景点,更多景点/周边游,120.554535,31.018963
苏州文化国际旅行社,江苏,苏州,苏州,0512,88864760;186****8116,南门,人民路420号421室,景点,旅行社,120.625214,31.290854
苏州市文化馆,江苏,苏州,苏州,0512,67280798;67280798,拙政园,人民路2075号,景点,展览馆,120.616646,31.323824
西山藏獒园,江苏,苏州,苏州,0512,,太湖西山,金庭镇西山岛缥缈峰景区,景点,动物园,120.309,31.1188
西山雕花楼,江苏,苏州,苏州,0512,66373731,太湖西山,金庭镇西山风景区堂里雕花楼,景点,历史建筑,120.239906,31.123287
皇罗禅寺,江苏,苏州,苏州,0512,65441537,阳澄湖旅游度假区,阳澄湖镇官径桥,景点,宗教,120.76503,31.483713
