名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
予园公馆,湖南,长沙,长沙,0731,,天心阁/白沙井,大古道巷吊马庄1号,景点,人文古迹,112.978516,28.185074
西文庙坪牌坊,湖南,长沙,长沙,0731,,人民西路口,坡子街街道学院街,景点,宗教,112.971832,28.184841
长沙生态动物园,湖南,长沙,长沙,0731,85476922;85476906,友阿奥特莱斯,芙蓉南路四段729号,景点,动物园,113.004135,28.033148
紫龙湾温泉,湖南,长沙,宁乡市,0731,88650406,灰汤温泉镇,灰汤镇将军路2号温泉度假区,景点,温泉,112.346222,27.979361
乐行天下国际旅行社,湖南,长沙,长沙,0731,82095308;82095328,梦泽园,车站北路168号都市先锋B座617室,景点,旅行社,113.009422,28.206049
浏阳石牛寨风景区,湖南,长沙,浏阳,0731,189****5220,浏阳市其他,社港镇石牛村上屋组,景点,自然风光,113.594734,28.403992
拱极楼,湖南,长沙,长沙,0731,88882152,橘子洲公园,橘子洲头2号橘子洲公园以北,景点,历史建筑,112.9636,28.200127
旅游百事通,湖南,长沙,长沙,0731,181****2967,梓园路/省儿童医院,韶山北路460号兴威名座大厦B座1710室,景点,旅行社,112.997698,28.172338
湖南省中国国际旅行社,湖南,长沙,长沙,0731,135****9368,银盆岭,芙蓉中路一段88号天健芙蓉盛世130号,景点,旅行社,112.986709,28.225169
密印寺,湖南,长沙,宁乡市,0731,87351177,宁乡市其他,沩山山腰毗卢峰下,景点,宗教,111.970947,28.176386
何叔衡故居,湖南,长沙,宁乡市,0731,87360106,宁乡市其他,长冲村杓子冲附近,景点,名人故居,112.042999,28.050797
铁炉寺,湖南,长沙,长沙,0731,,开福区,汉回村铁炉冲,景点,宗教,113.031685,28.312174
洗心禅寺,湖南,长沙,长沙,0731,88382000,长沙医学院,金山桥街道金星文化旅游园洗心路,景点,宗教,112.859093,28.278519
长沙基督教会,湖南,长沙,长沙,0731,85561505,湘雅附一医院,外湘春街80号,景点,宗教,112.978096,28.211313
清真寺,湖南,长沙,长沙,0731,85813658,天心阁/白沙井,回龙山白沙岭清真寺,景点,宗教,112.982635,28.180164
基督教城南堂,湖南,长沙,长沙,0731,85131910,南门口,黄兴南路56号,景点,宗教,112.976425,28.180485
基督教循道会教堂旧址,湖南,长沙,宁乡市,0731,,玉潭镇,西长街,景点,宗教,112.564018,28.259598
徐特立公园,湖南,长沙,长沙县,0731,88662008,长沙经济技术开发区,特立路与天华北路交叉口北,景点,公园/广场,113.080353,28.257338
左宗棠墓,湖南,长沙,长沙,0731,138****8696,雨花区,跳马乡白竹村,景点,古代遗迹,113.092595,28.092236
谢觉哉故居,湖南,长沙,宁乡市,0731,,宁乡市其他,沙田乡堆资村,景点,名人故居,112.060997,28.079515
望麓园故址,湖南,长沙,长沙,0731,,松桂园,建湘中路,景点,古代遗迹,112.983772,28.201431
百事通国际旅行社,湖南,长沙,长沙,0731,84258497,铁道学院/林科大,芙蓉南路一段368号CTA财富中心1楼,景点,旅行社,112.9864,28.135481
宝中旅游,湖南,长沙,长沙,0731,85574400,黄土岭,中路三段289号,景点,旅行社,112.98536,28.15933
蔡和森故居,湖南,长沙,长沙,0731,88883401,溁湾镇/新外滩,新民路88号,景点,纪念馆,112.952568,28.193211
陈继武菊花石艺术陈列馆,湖南,长沙,浏阳,0731,83623874,淮川街道,才常路146号,景点,陈列馆,113.63176,28.13619
长沙市风光假日旅行社,湖南,长沙,浏阳,0731,83664528,集里街道,石霜路302号,景点,旅行社,113.625878,28.155498
凤形山公园,湖南,长沙,长沙县,0731,,长沙县,金福路,景点,公园/广场,113.371982,28.526056
刘廷芳公馆旧址,湖南,长沙,长沙,0731,,湘雅附一医院,铁佛东街72号,景点,古代遗迹,112.979201,28.213106
罗伟菊花石艺术奇珍馆,湖南,长沙,浏阳,0731,,淮川街道,才常路140号,景点,美术馆,113.631622,28.136206
