名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
王靖国公馆旧址,山西,太原,太原,0351,,万达/龙潭商业中心,西华门6号,景点,古代遗迹,112.569702,37.873604
文峰塔,山西,太原,古交市,0351,,古交市其他,阴家沟村附近,景点,历史建筑,112.095993,37.928391
文源楼,山西,太原,清徐县,0351,5555572,清徐县中心城区,文源路中段21号,景点,历史建筑,112.354218,37.604942
欣欣国旅,山西,太原,太原,0351,,并州北路,迎泽大街与桥东街北二巷交叉口旁,景点,旅行社,112.580727,37.859905
延圣寺,山西,太原,太原,0351,7955910,小店区,孙家寨村委会,景点,宗教,112.531246,37.696141
怡心园,山西,太原,清徐县,0351,,清徐县中心城区,环湖路与通湖路交叉口北50米,景点,公园/广场,112.356636,37.607174
竹林院,山西,太原,清徐县,0351,,清徐县其他,王宗祠东侧,景点,自然景观,112.307835,37.545105
金牛森林公园,山西,太原,古交市,0351,,古交市中心城区,义学路附近,景点,森林公园,112.175552,37.899281
华景彩灯,山西,太原,太原,0351,5240098,长风西街,长风大街煤炭交易中心6#,景点,旅游项目/观光项目,112.535545,37.816746
房屋公园,山西,太原,太原,0351,,客运东站,五龙口街南50米,景点,公园/广场,112.60891,37.86496
关帝祠,山西,太原,阳曲县,0351,,阳曲县其他,康西公路南150米,景点,宗教,112.30635,38.221664
关圣寺,山西,太原,太原,0351,7942001,红灯笼体育场,龙城大街南侧、滨河东路以东、平阳路以西,景点,宗教,112.560471,37.773403
阳曲观音庙,山西,太原,阳曲县,0351,,阳曲县其他,近郊西岔线,景点,宗教,112.550967,38.079547
清徐观音寺,山西,太原,清徐县,0351,,清徐县其他,新堡胜利街,景点,宗教,112.333617,37.542747
清徐基督教堂,山西,太原,清徐县,0351,,南门商圈,市楼西街11号,景点,宗教,112.346497,37.6147
武氏宗祠,山西,太原,太原,0351,,晋祠公园,晋祠公园外,景点,宗教,112.454201,37.706085
柳子沟,山西,太原,太原,0351,137****5581,晋源区,晋祠镇窑头村,景点,自然风光,112.392197,37.716579
