名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
坑梓公园,广东,深圳,深圳,0755,,坑梓/竹坑,横平路与吉康路交叉口东南角,景点,城市公园,114.374649,22.735868
上梅林文体公园,广东,深圳,深圳,0755,,梅林,梅林路149-157号,景点,文化公园,114.049759,22.567511
中国国旅,广东,深圳,深圳,0755,29343801,梅林,梅林路83号怡景大厦4楼8403室,景点,旅行社,114.060368,22.568078
观澜湖乡村俱乐部,广东,深圳,深圳,0755,88878345,观澜,观澜镇高尔夫大道1号,景点,更多景点/周边游,114.077423,22.721601
余石岭公园,广东,深圳,深圳,0755,,龙岗中心城区,龙城公园,景点,公园/广场,114.223697,22.714977
坣岗公园,广东,深圳,深圳,0755,,沙井,坣岗社区湖滨路13号,景点,城市公园,113.822449,22.730736
龙潭公园,广东,深圳,深圳,0755,,龙岗中心城区,龙城街道长兴南路32号龙城小学附近,景点,公园/广场,114.242477,22.723122
清真寺,广东,深圳,深圳,0755,83106912,梅林,梅林路7号,景点,宗教,114.070045,22.567945
大万世居,广东,深圳,深圳,0755,136****0392,坪山,坪坏社区大万路33号,景点,古村古镇,114.342796,22.6812
北帝古庙,广东,深圳,深圳,0755,,西乡,西乡镇真理街24号,景点,宗教,113.879295,22.575583
郑氏宗祠,广东,深圳,深圳,0755,,科技园,科润路郑氏宗祠,景点,宗教,113.952446,22.541506
深圳东江纵队纪念馆,广东,深圳,深圳,0755,84642252,坪山,东纵路230-1号,景点,纪念馆,114.352943,22.686768
弘源寺,广东,深圳,深圳,0755,27164389,石岩,石岩湖,景点,宗教,113.901321,22.701696
万丰公园,广东,深圳,深圳,0755,,福永,沙井镇万丰村,景点,主题公园,113.825326,22.697671
深圳科学馆,广东,深圳,深圳,0755,83268442;83268448,华强北,上步中路1003号,景点,陈列馆,114.095764,22.542259
小辣甲岛,广东,深圳,深圳,0755,,盐田区,杨梅湾,景点,自然风光,114.279602,22.601055
凤凰山国家矿山公园,广东,深圳,深圳,0755,,平湖,凤凰大道凤凰山国家矿山公园,景点,文化公园,114.137604,22.701389
深圳欢乐谷,广东,深圳,深圳,0755,26949184;26949190,华侨城,华侨城西街18号,景点,主题乐园,113.980347,22.541586
度假国际旅行社,广东,深圳,深圳,0755,25945234,火车站,和平路1085号富临大酒店7楼,景点,旅行社,114.116002,22.531342
悠游天下旅行社,广东,深圳,深圳,0755,83674148;189****2635,火车站,东门南路太阳岛大厦２１E,景点,旅行社,114.12412,22.540452
万福广场,广东,深圳,深圳,0755,27395110,福永,福永大道114号,景点,广场,113.823982,22.669979
深圳市彩虹昇商务服务有限公司,广东,深圳,深圳,0755,86621676,蛇口,沙河世纪假日广场A座瑞思中心5楼506室,景点,旅行社,113.899795,22.500311
西藏文化之旅,广东,深圳,深圳,0755,136****9410,宝安南路沿线,深南中路1008-1号2层,景点,旅行社,114.101416,22.541246
南澳西冲浪漫沙滩,广东,深圳,深圳,0755,4008116080,西丽,南澳新屋村,景点,旅行社,113.965534,22.569714
天涯国际旅行社,广东,深圳,深圳,0755,188****5510,火车站,人民南路发展中心大厦30楼301室,景点,旅行社,114.11956,22.5386
太平洋国旅,广东,深圳,深圳,0755,88855841,火车站,嘉宾路3005号国际商业大厦4楼,景点,旅行社,114.117897,22.539219
黄金海岸游艇俱乐部,广东,深圳,深圳,0755,,大小梅沙,大梅沙心海伽蓝1楼,景点,游艇,114.309113,22.600252
西丽南丰果园场,广东,深圳,深圳,0755,,西丽,西丽街道丽康路,景点,更多景点/周边游,113.967331,22.62804
原点艺术空间,广东,深圳,深圳,0755,137****2393,西丽,龙珠大道皇庭香格里花园203室,景点,展览馆,113.980982,22.561485
三栖岛画苑,广东,深圳,深圳,0755,22206306;22211243,八卦岭/园岭,园岭三街园东多层停车场5楼,景点,美术馆,114.101563,22.550786
革命烈士陵园,广东,深圳,深圳,0755,,梅林,北环大道,景点,烈士陵园,114.06913,22.566833
深之旅国际旅行社,广东,深圳,深圳,0755,36989558,宝安南路沿线,南湖街道迎春路8号安华大厦10楼,景点,旅行社,114.117516,22.541865
深圳四季游电子信息有限公司,广东,深圳,深圳,0755,23229962,天虹汇一城,西乡大道288号华丰总部经济大厦,景点,旅行社,113.862663,22.572229
鸿子小屋,广东,深圳,深圳,0755,,沙井,侨城东街6号,景点,更多景点/周边游,113.861006,22.740456
薯田埔龟山公园,广东,深圳,深圳,0755,,公明,公明街道薯田埔社区,景点,城市公园,113.874207,22.776064
祥山艺术馆,广东,深圳,深圳,0755,,布吉街/东站,西环路口88号,景点,美术馆,114.10119,22.603098
