名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
程砚秋故居,北京,北京,北京,010,,西四,西四北三条39号,景点,名人故居,116.367714,39.927879
北京大观园,北京,北京,北京,010,63582011,右安门,南菜园西街12号,景点,园林,116.356171,39.871398
大寒岭关城,北京,北京,门头沟区,010,87012690,门头沟区,018县道,景点,历史建筑,115.809952,39.927719
敕建大觉禅寺,北京,北京,北京,010,62456163;62456162,海淀区,苏家坨镇大觉寺路9号,景点,宗教,116.105796,40.052786
稻香湖自然湿地公园,北京,北京,北京,010,58711888,上庄,苏家坨地区香湖路,景点,自然风光,116.184481,40.091498
滴水壶景区,北京,北京,延庆区,010,57128248,百里画廊,千家店镇下湾村滴水壶景区售票处,景点,自然风光,116.464226,40.683964
地坛公园,北京,北京,北京,010,84257506;64214657,雍和宫/地坛,安定门外大街,景点,古代遗迹,116.414452,39.95377
法海禅寺,北京,北京,北京,010,88715776,模式口,翠微山南麓模式口28号,景点,历史建筑,116.159454,39.941479
冯国璋故居,北京,北京,北京,010,,地安门,帽儿胡同13号,景点,名人故居,116.401268,39.936405
北京凤凰岭,北京,北京,北京,010,62455933,海淀区,苏家坨镇凤凰岭路19号,景点,自然风光,116.085014,40.106785
缸瓦市基督教堂,北京,北京,北京,010,66176181;66172838,西四,西四南大街57号,景点,宗教,116.373001,39.921001
龚自珍故居,北京,北京,北京,010,,宣武门,上斜街50号,景点,名人故居,116.369118,39.89756
孤山寨风景区,北京,北京,北京,010,61340078;185****2413,十渡镇,十渡风景名胜区七渡村南,景点,自然风光,115.624435,39.632111
古崖居景区,北京,北京,延庆区,010,69110333,延庆区其他,张山营镇东门营村北,景点,古代遗迹,115.77549,40.463009
故宫博物院,北京,北京,北京,010,85007938;85007063,王府井/东单,景山前街4号,景点,博物馆,116.397018,39.9179
郭沫若纪念馆,北京,北京,北京,010,83225392;83222523,后海/什刹海,前海西街18号,景点,纪念馆,116.389488,39.934692
孔庙和国子监博物馆,北京,北京,北京,010,64075259;64057214,雍和宫/地坛,国子监街15号,景点,博物馆,116.413307,39.946812
和敬公主府,北京,北京,北京,010,64019808,东四,张自忠路7号,景点,历史建筑,116.413437,39.934856
红螺寺,北京,北京,怀柔区,010,60681639;60681175,红螺寺,怀柔镇卢庄村北红螺东路2号,景点,宗教,116.624756,40.384098
鸿焱湖风景区,北京,北京,怀柔区,010,,怀柔区,桥梓镇沙峪口水库,景点,自然风光,116.48407,40.286705
黄花城水库,北京,北京,怀柔区,010,69648041,黄花城水长城,九渡河镇,景点,现代建筑,116.345894,40.420792
纪晓岚故居纪念馆,北京,北京,北京,010,63036712,虎坊桥,珠市口西大街241号,景点,纪念馆,116.387184,39.889996
箭扣长城,北京,北京,怀柔区,010,61611765;137****1569,渤海镇/慕田峪长城,雁栖镇西栅子村,景点,历史建筑,116.534416,40.446564
戒台寺,北京,北京,门头沟区,010,69805942;69806611,门头沟区,永定镇戒台寺,景点,宗教,116.086533,39.870529
京东大峡谷,北京,北京,平谷区,010,60968317;60968260,平谷区,昌金路山东庄镇鱼子山村,景点,自然风光,117.17028,40.245937
京东石林峡风景区,北京,北京,平谷区,010,69989816,石林峡,黄松峪乡雕窝村73号,景点,自然风光,117.24144,40.262207
敬谨亲王府,北京,北京,北京,010,,西单,教育街3号,景点,历史建筑,116.372708,39.905268
九眼楼生态长城展示区,北京,北京,延庆区,010,60187019,渤海镇/慕田峪长城,四海镇石窑村,景点,古代遗迹,116.509811,40.500027
鹫峰国家森林公园,北京,北京,北京,010,62455816;62455826,海淀区,苏家坨镇秀峰寺路5号,景点,森林公园,116.085213,40.056713
敕赐和平寺,北京,北京,北京,010,69778491,昌平区,南口镇花塔村,景点,宗教,116.065349,40.223469
老舍纪念馆,北京,北京,北京,010,65142612;65599218,王府井/东单,灯市口西街丰富胡同19号,景点,纪念馆,116.408363,39.918629
老象峰,北京,北京,平谷区,010,61940273;61949169,平谷区,大华山镇小峪子村北5号,景点,自然风光,117.016739,40.312096
黎元洪故居,北京,北京,北京,010,,王府井/东单,王府井大街27号,景点,纪念馆,116.410568,39.922607
礼亲王府,北京,北京,北京,010,,西四,黄城根南街9号,景点,历史建筑,116.376442,39.920643
李大钊故居,北京,北京,北京,010,66089208;66011512,复兴门,文华胡同24号,景点,名人故居,116.365903,39.904721
李大钊烈士陵园,北京,北京,北京,010,62591044,香山/植物园,四季青地区香山南路万安里1号万安公墓,景点,烈士陵园,116.231453,39.981068
濂泉响谷,北京,北京,怀柔区,010,61611740,渤海镇/慕田峪长城,八道河乡八道河村,景点,自然风光,116.575043,40.495285
林白水故居,北京,北京,北京,010,,虎坊桥,棉花头条1号,景点,名人故居,116.379646,39.890587
龙泉峪长城,北京,北京,延庆区,010,135****2020,黄花城水长城,大庄科乡龙泉峪4号,景点,历史建筑,116.274307,40.409779
吕祖宫,北京,北京,北京,010,66068978,复兴门,复兴门北顺城街13号,景点,宗教,116.357246,39.912895
落坡岭风景区,北京,北京,门头沟区,010,51860409,门头沟区,落坡岭景区,景点,自然风光,115.981255,39.98687
北京十三陵国家森林公园蟒山景区,北京,北京,北京,010,61770592,昌平镇,蟒山路2号,景点,森林公园,116.293365,40.264488
茅盾故居,北京,北京,北京,010,64040520,南锣鼓巷/鼓楼东大街,后圆恩寺13号,景点,纪念馆,116.404671,39.93869
黑龙潭风景区,北京,北京,密云区,010,61016289,密云区其他,蜜关路石城镇大关桥西侧,景点,自然风光,116.776375,40.565109
密云水库,北京,北京,密云区,010,69014489,密云区其他,琉辛路,景点,现代建筑,116.956779,40.510433
